Year,Month,Day,Hour,PV_GENERATION_2,WT_GENERATION,SMP,Factor_ADJ,고압B 선택2,고압B 선택3,고압C 선택2
2049,11,26,4,0.0,0.34,90.63,1.0051,1.0051,1.0353,0.985
2049,11,26,5,0.0,0.6034,95.73,0.9714,0.9714,1.0005,0.9519
2049,11,26,6,0.014,0.3623,101.8,0.9454,0.9454,0.9738,0.9265
2049,11,26,7,0.073,0.4912,88.62,0.9292,0.9292,0.957,0.9106
2049,11,26,8,0.076,0.4016,96.76,0.9236,0.9236,0.9513,0.9051
2049,11,26,9,0.3645,0.65,113.62,0.9292,0.9292,0.957,0.9106
2049,11,26,10,0.3232,0.4834,115.92,0.9454,0.9454,0.9738,0.9265
2049,11,26,11,0.4236,0.4195,118.23,0.9714,0.9714,1.0005,0.9519
2049,11,26,12,0.3922,0.5098,126.05,1.0051,1.0051,1.0353,0.985
2049,11,26,13,0.3687,0.4645,136.6,1.0444,1.0444,1.0758,1.0235
2049,11,26,14,0.3556,0.7235,147.1,1.0866,1.0866,1.1192,1.0649
2049,11,26,15,0.3605,0.4896,123.31,1.1288,1.1288,1.1627,1.1062
2049,11,26,16,0.2838,0.5703,136.8,1.1681,1.1681,1.2031,1.1447
2049,11,26,17,0.1311,0.3668,130.32,1.2019,1.2019,1.2379,1.1778
2049,11,26,18,0.0,0.3993,124.35,1.2278,1.2278,1.2646,1.2032
2049,11,26,19,0.0,0.6077,134.69,1.244,1.244,1.2814,1.2192
2049,11,26,20,0.0,0.4539,110.66,1.2496,1.2496,1.2871,1.2246
2049,11,26,21,0.0,0.62,115.82,1.244,1.244,1.2814,1.2192
2049,11,26,22,0.0,0.6865,109.35,1.2278,1.2278,1.2646,1.2032
2049,11,26,23,0.0,0.4435,96.29,1.2019,1.2019,1.2379,1.1778
2049,11,27,0,0.0,0.3778,82.26,1.1681,1.1681,1.2031,1.1447
2049,11,27,1,0.0,0.5735,92.73,1.1288,1.1288,1.1627,1.1062
2049,11,27,2,0.0,0.6265,91.9,1.0866,1.0866,1.1192,1.0649
2049,11,27,3,0.0,0.5629,75.25,1.0444,1.0444,1.0758,1.0235
2049,11,27,4,0.0,0.6228,90.01,1.0051,1.0051,1.0353,0.985
2049,11,27,5,0.0,0.4639,82.37,0.9714,0.9714,1.0005,0.9519
2049,11,27,6,0.0778,0.6613,84.75,0.9454,0.9454,0.9738,0.9265
2049,11,27,7,0.1033,0.4503,106.65,0.9292,0.9292,0.957,0.9106
2049,11,27,8,0.304,0.4729,114.89,0.9236,0.9236,0.9513,0.9051
2049,11,27,9,0.2813,0.5982,97.15,0.9292,0.9292,0.957,0.9106
2049,11,27,10,0.3606,0.3798,117.02,0.9454,0.9454,0.9738,0.9265
2049,11,27,11,0.3886,0.3795,123.75,0.9714,0.9714,1.0005,0.9519
2049,11,27,12,0.4409,0.6295,128.07,1.0051,1.0051,1.0353,0.985
2049,11,27,13,0.3665,0.5424,142.25,1.0444,1.0444,1.0758,1.0235
2049,11,27,14,0.4553,0.4466,117.85,1.0866,1.0866,1.1192,1.0649
2049,11,27,15,0.2429,0.4124,141.49,1.1288,1.1288,1.1627,1.1062
2049,11,27,16,0.2369,0.5983,122.38,1.1681,1.1681,1.2031,1.1447
2049,11,27,17,0.0296,0.481,134.59,1.2019,1.2019,1.2379,1.1778
2049,11,27,18,0.0,0.5888,115.73,1.2278,1.2278,1.2646,1.2032
2049,11,27,19,0.0,0.5128,122.74,1.244,1.244,1.2814,1.2192
2049,11,27,20,0.0,0.2734,117.3,1.2496,1.2496,1.2871,1.2246
2049,11,27,21,0.0,0.4681,104.79,1.244,1.244,1.2814,1.2192
2049,11,27,22,0.0,0.5574,99.73,1.2278,1.2278,1.2646,1.2032
2049,11,27,23,0.0,0.3591,93.41,1.2019,1.2019,1.2379,1.1778
2049,11,28,0,0.0,0.6754,97.71,1.1681,1.1681,1.2031,1.1447
2049,11,28,1,0.0,0.597,85.7,1.1288,1.1288,1.1627,1.1062
2049,11,28,2,0.0,0.5954,81.89,1.0866,1.0866,1.1192,1.0649
2049,11,28,3,0.0,0.3303,82.01,1.0444,1.0444,1.0758,1.0235
2049,11,28,4,0.0,0.5075,86.55,1.0051,1.0051,1.0353,0.985
2049,11,28,5,0.0,0.3344,100.02,0.9714,0.9714,1.0005,0.9519
2049,11,28,6,0.0531,0.3689,82.53,0.9454,0.9454,0.9738,0.9265
2049,11,28,7,0.1056,0.7338,106.6,0.9292,0.9292,0.957,0.9106
2049,11,28,8,0.2392,0.5348,114.67,0.9236,0.9236,0.9513,0.9051
2049,11,28,9,0.3816,0.4509,103.03,0.9292,0.9292,0.957,0.9106
2049,11,28,10,0.3696,0.5036,121.39,0.9454,0.9454,0.9738,0.9265
2049,11,28,11,0.4406,0.4479,128.18,0.9714,0.9714,1.0005,0.9519
2049,11,28,12,0.4629,0.5719,128.41,1.0051,1.0051,1.0353,0.985
2049,11,28,13,0.4285,0.6008,133.85,1.0444,1.0444,1.0758,1.0235
2049,11,28,14,0.4179,0.4894,135.92,1.0866,1.0866,1.1192,1.0649
2049,11,28,15,0.2818,0.3762,133.96,1.1288,1.1288,1.1627,1.1062
2049,11,28,16,0.232,0.4576,137.96,1.1681,1.1681,1.2031,1.1447
2049,11,28,17,0.0624,0.2726,129.24,1.2019,1.2019,1.2379,1.1778
2049,11,28,18,0.0,0.3996,124.17,1.2278,1.2278,1.2646,1.2032
2049,11,28,19,0.0,0.3405,120.47,1.244,1.244,1.2814,1.2192
2049,11,28,20,0.0,0.4324,125.29,1.2496,1.2496,1.2871,1.2246
2049,11,28,21,0.0,0.5507,113.29,1.244,1.244,1.2814,1.2192
2049,11,28,22,0.0,0.5195,109.86,1.2278,1.2278,1.2646,1.2032
2049,11,28,23,0.0,0.5317,103.66,1.2019,1.2019,1.2379,1.1778
2049,11,29,0,0.0,0.2402,94.69,1.1681,1.1681,1.2031,1.1447
2049,11,29,1,0.0,0.3557,78.5,1.1288,1.1288,1.1627,1.1062
2049,11,29,2,0.0,0.4742,79.22,1.0866,1.0866,1.1192,1.0649
2049,11,29,3,0.0,0.3962,86.54,1.0444,1.0444,1.0758,1.0235
2049,11,29,4,0.0,0.4837,85.07,1.0051,1.0051,1.0353,0.985
2049,11,29,5,0.0,0.4052,91.33,0.9714,0.9714,1.0005,0.9519
2049,11,29,6,0.0711,0.3538,86.41,0.9454,0.9454,0.9738,0.9265
2049,11,29,7,0.1904,0.5064,91.02,0.9292,0.9292,0.957,0.9106
2049,11,29,8,0.1839,0.52,117.11,0.9236,0.9236,0.9513,0.9051
2049,11,29,9,0.3645,0.4206,90.7,0.9292,0.9292,0.957,0.9106
2049,11,29,10,0.315,0.3994,111.74,0.9454,0.9454,0.9738,0.9265
2049,11,29,11,0.4347,0.3123,117.12,0.9714,0.9714,1.0005,0.9519
2049,11,29,12,0.4218,0.5777,118.37,1.0051,1.0051,1.0353,0.985
2049,11,29,13,0.4461,0.3751,110.09,1.0444,1.0444,1.0758,1.0235
2049,11,29,14,0.4284,0.3558,151.99,1.0866,1.0866,1.1192,1.0649
2049,11,29,15,0.2897,0.2493,139.93,1.1288,1.1288,1.1627,1.1062
2049,11,29,16,0.1823,0.4357,128.87,1.1681,1.1681,1.2031,1.1447
2049,11,29,17,0.1487,0.3326,141.65,1.2019,1.2019,1.2379,1.1778
2049,11,29,18,0.0,0.3739,119.8,1.2278,1.2278,1.2646,1.2032
2049,11,29,19,0.0,0.3931,114.66,1.244,1.244,1.2814,1.2192
2049,11,29,20,0.0,0.4768,123.08,1.2496,1.2496,1.2871,1.2246
2049,11,29,21,0.0,0.4433,113.31,1.244,1.244,1.2814,1.2192
2049,11,29,22,0.0,0.4355,98.78,1.2278,1.2278,1.2646,1.2032
2049,11,29,23,0.0,0.5879,98.69,1.2019,1.2019,1.2379,1.1778
2049,11,30,0,0.0,0.4798,81.41,1.1681,1.1681,1.2031,1.1447
2049,11,30,1,0.0,0.5815,83.55,1.1288,1.1288,1.1627,1.1062
2049,11,30,2,0.0,0.3993,83.16,1.0866,1.0866,1.1192,1.0649
2049,11,30,3,0.0,0.5387,81.41,1.0444,1.0444,1.0758,1.0235
2049,11,30,4,0.0,0.5008,87.19,1.0051,1.0051,1.0353,0.985
2049,11,30,5,0.0,0.492,93.39,0.9714,0.9714,1.0005,0.9519
2049,11,30,6,0.0,0.4666,97.2,0.9454,0.9454,0.9738,0.9265
2049,11,30,7,0.0,0.6737,104.84,0.9292,0.9292,0.957,0.9106
2049,11,30,8,0.1438,0.5933,90.05,0.9236,0.9236,0.9513,0.9051
2049,11,30,9,0.2209,0.595,110.47,0.9292,0.9292,0.957,0.9106
2049,11,30,10,0.3807,0.3347,118.32,0.9454,0.9454,0.9738,0.9265
2049,11,30,11,0.4182,0.2811,118.22,0.9714,0.9714,1.0005,0.9519
2049,11,30,12,0.5995,0.4009,131.56,1.0051,1.0051,1.0353,0.985
2049,11,30,13,0.4358,0.561,141.39,1.0444,1.0444,1.0758,1.0235
2049,11,30,14,0.4123,0.4112,131.23,1.0866,1.0866,1.1192,1.0649
2049,11,30,15,0.3582,0.3781,136.34,1.1288,1.1288,1.1627,1.1062
2049,11,30,16,0.2551,0.4846,135.04,1.1681,1.1681,1.2031,1.1447
2049,11,30,17,0.1258,0.3996,119.89,1.2019,1.2019,1.2379,1.1778
2049,11,30,18,0.0,0.466,140.02,1.2278,1.2278,1.2646,1.2032
2049,11,30,19,0.0,0.3996,127.6,1.244,1.244,1.2814,1.2192
2049,11,30,20,0.0,0.6044,109.46,1.2496,1.2496,1.2871,1.2246
2049,11,30,21,0.0,0.5341,104.24,1.244,1.244,1.2814,1.2192
2049,11,30,22,0.0,0.4867,105.85,1.2278,1.2278,1.2646,1.2032
2049,11,30,23,0.0,0.582,83.12,1.2019,1.2019,1.2379,1.1778
2049,12,1,0,0.0,0.4861,95.88,1.1288,1.1288,1.1626,1.1062
2049,12,1,1,0.0,0.5072,82.44,1.0908,1.0908,1.1235,1.0689
2049,12,1,2,0.0,0.3675,99.1,1.05,1.05,1.0815,1.029
2049,12,1,3,0.0,0.7136,76.85,1.0092,1.0092,1.0395,0.9891
2049,12,1,4,0.0,0.6166,86.43,0.9712,0.9712,1.0004,0.9518
2049,12,1,5,0.0,0.6232,85.02,0.9386,0.9386,0.9668,0.9199
2049,12,1,6,0.0,0.4146,102.05,0.9136,0.9136,0.941,0.8953
2049,12,1,7,0.0,0.475,99.72,0.8979,0.8979,0.9248,0.8799
2049,12,1,8,0.2236,0.5471,92.65,0.8925,0.8925,0.9193,0.8746
2049,12,1,9,0.3323,0.6963,91.01,0.8979,0.8979,0.9248,0.8799
2049,12,1,10,0.2468,0.4366,114.1,0.9136,0.9136,0.941,0.8953
2049,12,1,11,0.3772,0.5717,117.24,0.9386,0.9386,0.9668,0.9199
2049,12,1,12,0.5187,0.7257,124.87,0.9712,0.9712,1.0004,0.9518
2049,12,1,13,0.429,0.7086,135.99,1.0092,1.0092,1.0395,0.9891
2049,12,1,14,0.3315,0.3922,128.11,1.05,1.05,1.0815,1.029
2049,12,1,15,0.1575,0.5257,147.88,1.0908,1.0908,1.1235,1.0689
2049,12,1,16,0.262,0.2129,120.65,1.1288,1.1288,1.1626,1.1062
2049,12,1,17,0.0506,0.5051,113.72,1.1614,1.1614,1.1962,1.1381
2049,12,1,18,0.0428,0.4625,123.8,1.1864,1.1864,1.222,1.1627
2049,12,1,19,0.0,0.5251,117.35,1.2021,1.2021,1.2382,1.1781
2049,12,1,20,0.0,0.3465,116.14,1.2075,1.2075,1.2437,1.1833
2049,12,1,21,0.0,0.3689,122.9,1.2021,1.2021,1.2382,1.1781
2049,12,1,22,0.0,0.5225,108.36,1.1864,1.1864,1.222,1.1627
2049,12,1,23,0.0,0.6709,93.1,1.1614,1.1614,1.1962,1.1381
2049,12,2,0,0.0,0.4935,100.76,1.1288,1.1288,1.1626,1.1062
2049,12,2,1,0.0,0.6698,75.38,1.0908,1.0908,1.1235,1.0689
2049,12,2,2,0.0,0.7526,79.03,1.05,1.05,1.0815,1.029
2049,12,2,3,0.0,0.6541,94.04,1.0092,1.0092,1.0395,0.9891
2049,12,2,4,0.0,0.5141,87.55,0.9712,0.9712,1.0004,0.9518
2049,12,2,5,0.0,0.432,84.39,0.9386,0.9386,0.9668,0.9199
2049,12,2,6,0.0,0.3886,99.35,0.9136,0.9136,0.941,0.8953
2049,12,2,7,0.0503,0.6442,109.69,0.8979,0.8979,0.9248,0.8799
2049,12,2,8,0.2437,0.7865,89.11,0.8925,0.8925,0.9193,0.8746
2049,12,2,9,0.2799,0.4843,121.03,0.8979,0.8979,0.9248,0.8799
2049,12,2,10,0.3743,0.5949,126.96,0.9136,0.9136,0.941,0.8953
2049,12,2,11,0.3905,0.543,131.67,0.9386,0.9386,0.9668,0.9199
2049,12,2,12,0.4477,0.4458,126.98,0.9712,0.9712,1.0004,0.9518
2049,12,2,13,0.4303,0.5603,138.21,1.0092,1.0092,1.0395,0.9891
2049,12,2,14,0.3996,0.5158,133.01,1.05,1.05,1.0815,1.029
2049,12,2,15,0.3347,0.4623,128.56,1.0908,1.0908,1.1235,1.0689
2049,12,2,16,0.2299,0.415,142.17,1.1288,1.1288,1.1626,1.1062
2049,12,2,17,0.0761,0.7369,132.22,1.1614,1.1614,1.1962,1.1381
2049,12,2,18,0.0091,0.6079,126.58,1.1864,1.1864,1.222,1.1627
2049,12,2,19,0.0,0.4828,130.41,1.2021,1.2021,1.2382,1.1781
2049,12,2,20,0.0,0.2914,113.6,1.2075,1.2075,1.2437,1.1833
2049,12,2,21,0.0,0.4461,112.37,1.2021,1.2021,1.2382,1.1781
2049,12,2,22,0.0,0.5831,107.32,1.1864,1.1864,1.222,1.1627
2049,12,2,23,0.0,0.6101,99.1,1.1614,1.1614,1.1962,1.1381
2049,12,3,0,0.0,0.6639,98.2,1.1288,1.1288,1.1626,1.1062
2049,12,3,1,0.0,0.4399,92.51,1.0908,1.0908,1.1235,1.0689
2049,12,3,2,0.0,0.4888,88.27,1.05,1.05,1.0815,1.029
2049,12,3,3,0.0,0.688,89.19,1.0092,1.0092,1.0395,0.9891
2049,12,3,4,0.0,0.559,93.76,0.9712,0.9712,1.0004,0.9518
2049,12,3,5,0.0,0.5811,79.15,0.9386,0.9386,0.9668,0.9199
2049,12,3,6,0.0,0.5677,96.15,0.9136,0.9136,0.941,0.8953
2049,12,3,7,0.026,0.4765,87.77,0.8979,0.8979,0.9248,0.8799
2049,12,3,8,0.1147,0.7109,97.16,0.8925,0.8925,0.9193,0.8746
2049,12,3,9,0.2558,0.501,110.16,0.8979,0.8979,0.9248,0.8799
2049,12,3,10,0.3724,0.5321,121.18,0.9136,0.9136,0.941,0.8953
2049,12,3,11,0.4691,0.7332,113.02,0.9386,0.9386,0.9668,0.9199
2049,12,3,12,0.481,0.5493,119.71,0.9712,0.9712,1.0004,0.9518
2049,12,3,13,0.2676,0.4832,125.38,1.0092,1.0092,1.0395,0.9891
2049,12,3,14,0.4977,0.5939,131.72,1.05,1.05,1.0815,1.029
2049,12,3,15,0.4053,0.5841,141.55,1.0908,1.0908,1.1235,1.0689
2049,12,3,16,0.2079,0.7616,131.19,1.1288,1.1288,1.1626,1.1062
2049,12,3,17,0.1646,0.4761,126.16,1.1614,1.1614,1.1962,1.1381
2049,12,3,18,0.0212,0.6443,123.86,1.1864,1.1864,1.222,1.1627
2049,12,3,19,0.0,0.6212,124.28,1.2021,1.2021,1.2382,1.1781
2049,12,3,20,0.0,0.6098,115.1,1.2075,1.2075,1.2437,1.1833
2049,12,3,21,0.0,0.3877,106.44,1.2021,1.2021,1.2382,1.1781
2049,12,3,22,0.0,0.6944,94.99,1.1864,1.1864,1.222,1.1627
2049,12,3,23,0.0,0.7458,115.62,1.1614,1.1614,1.1962,1.1381
2049,12,4,0,0.0,0.5031,106.81,1.1288,1.1288,1.1626,1.1062
2049,12,4,1,0.0,0.6417,94.29,1.0908,1.0908,1.1235,1.0689
2049,12,4,2,0.0,0.3093,101.12,1.05,1.05,1.0815,1.029
2049,12,4,3,0.0,0.4783,82.55,1.0092,1.0092,1.0395,0.9891
2049,12,4,4,0.0,0.6067,84.32,0.9712,0.9712,1.0004,0.9518
2049,12,4,5,0.0,0.6327,100.18,0.9386,0.9386,0.9668,0.9199
2049,12,4,6,0.0,0.6001,87.97,0.9136,0.9136,0.941,0.8953
2049,12,4,7,0.0808,0.6862,92.09,0.8979,0.8979,0.9248,0.8799
2049,12,4,8,0.1518,0.5059,112.78,0.8925,0.8925,0.9193,0.8746
2049,12,4,9,0.249,0.5114,115.01,0.8979,0.8979,0.9248,0.8799
2049,12,4,10,0.4205,0.5975,106.1,0.9136,0.9136,0.941,0.8953
2049,12,4,11,0.418,0.8013,124.05,0.9386,0.9386,0.9668,0.9199
2049,12,4,12,0.4457,0.787,133.04,0.9712,0.9712,1.0004,0.9518
2049,12,4,13,0.3471,0.5123,134.57,1.0092,1.0092,1.0395,0.9891
2049,12,4,14,0.3004,0.5034,132.15,1.05,1.05,1.0815,1.029
2049,12,4,15,0.2735,0.4484,132.77,1.0908,1.0908,1.1235,1.0689
2049,12,4,16,0.0781,0.619,129.41,1.1288,1.1288,1.1626,1.1062
2049,12,4,17,0.1266,0.503,129.04,1.1614,1.1614,1.1962,1.1381
2049,12,4,18,0.0,0.5216,122.6,1.1864,1.1864,1.222,1.1627
2049,12,4,19,0.0,0.5706,127.05,1.2021,1.2021,1.2382,1.1781
2049,12,4,20,0.0,0.7556,115.62,1.2075,1.2075,1.2437,1.1833
2049,12,4,21,0.0,0.4913,107.48,1.2021,1.2021,1.2382,1.1781
2049,12,4,22,0.0,0.5727,98.35,1.1864,1.1864,1.222,1.1627
2049,12,4,23,0.0,0.2643,95.52,1.1614,1.1614,1.1962,1.1381
2049,12,5,0,0.0,0.5189,83.93,1.1288,1.1288,1.1626,1.1062
2049,12,5,1,0.0,0.4935,65.83,1.0908,1.0908,1.1235,1.0689
2049,12,5,2,0.0,0.4757,101.21,1.05,1.05,1.0815,1.029
2049,12,5,3,0.0,0.5882,79.43,1.0092,1.0092,1.0395,0.9891
2049,12,5,4,0.0,0.5112,88.58,0.9712,0.9712,1.0004,0.9518
2049,12,5,5,0.0,0.4303,85.6,0.9386,0.9386,0.9668,0.9199
2049,12,5,6,0.0,0.2737,97.18,0.9136,0.9136,0.941,0.8953
2049,12,5,7,0.0514,0.4976,111.03,0.8979,0.8979,0.9248,0.8799
2049,12,5,8,0.169,0.335,98.4,0.8925,0.8925,0.9193,0.8746
2049,12,5,9,0.3154,0.5476,114.42,0.8979,0.8979,0.9248,0.8799
2049,12,5,10,0.4219,0.3886,130.11,0.9136,0.9136,0.941,0.8953
2049,12,5,11,0.4166,0.6572,128.18,0.9386,0.9386,0.9668,0.9199
2049,12,5,12,0.3882,0.657,135.29,0.9712,0.9712,1.0004,0.9518
2049,12,5,13,0.4406,0.0809,116.61,1.0092,1.0092,1.0395,0.9891
2049,12,5,14,0.3838,0.4998,135.88,1.05,1.05,1.0815,1.029
2049,12,5,15,0.2572,0.4825,136.37,1.0908,1.0908,1.1235,1.0689
2049,12,5,16,0.1604,0.6526,130.26,1.1288,1.1288,1.1626,1.1062
2049,12,5,17,0.0611,0.6814,137.63,1.1614,1.1614,1.1962,1.1381
2049,12,5,18,0.0168,0.5521,126.18,1.1864,1.1864,1.222,1.1627
2049,12,5,19,0.0,0.5677,117.85,1.2021,1.2021,1.2382,1.1781
2049,12,5,20,0.0,0.4407,120.52,1.2075,1.2075,1.2437,1.1833
2049,12,5,21,0.0,0.4915,112.03,1.2021,1.2021,1.2382,1.1781
2049,12,5,22,0.0,0.4718,97.47,1.1864,1.1864,1.222,1.1627
2049,12,5,23,0.0,0.4258,92.22,1.1614,1.1614,1.1962,1.1381
2049,12,6,0,0.0,0.4372,102.5,1.1288,1.1288,1.1626,1.1062
2049,12,6,1,0.0,0.3343,105.68,1.0908,1.0908,1.1235,1.0689
2049,12,6,2,0.0,0.486,81.01,1.05,1.05,1.0815,1.029
2049,12,6,3,0.0,0.5222,69.99,1.0092,1.0092,1.0395,0.9891
2049,12,6,4,0.0,0.6206,92.66,0.9712,0.9712,1.0004,0.9518
2049,12,6,5,0.0,0.6085,102.51,0.9386,0.9386,0.9668,0.9199
2049,12,6,6,0.0282,0.5587,87.3,0.9136,0.9136,0.941,0.8953
2049,12,6,7,0.069,0.461,100.6,0.8979,0.8979,0.9248,0.8799
2049,12,6,8,0.2161,0.3976,98.48,0.8925,0.8925,0.9193,0.8746
2049,12,6,9,0.324,0.3589,128.09,0.8979,0.8979,0.9248,0.8799
2049,12,6,10,0.3615,0.408,118.64,0.9136,0.9136,0.941,0.8953
2049,12,6,11,0.3596,0.5942,116.75,0.9386,0.9386,0.9668,0.9199
2049,12,6,12,0.3151,0.4264,126.68,0.9712,0.9712,1.0004,0.9518
2049,12,6,13,0.3859,0.5435,139.6,1.0092,1.0092,1.0395,0.9891
2049,12,6,14,0.362,0.5599,129.86,1.05,1.05,1.0815,1.029
2049,12,6,15,0.2774,0.6531,156.15,1.0908,1.0908,1.1235,1.0689
2049,12,6,16,0.1769,0.6049,134.87,1.1288,1.1288,1.1626,1.1062
2049,12,6,17,0.1156,0.4282,128.4,1.1614,1.1614,1.1962,1.1381
2049,12,6,18,0.0,0.642,127.54,1.1864,1.1864,1.222,1.1627
2049,12,6,19,0.0,0.5453,127.67,1.2021,1.2021,1.2382,1.1781
2049,12,6,20,0.0,0.4156,106.53,1.2075,1.2075,1.2437,1.1833
2049,12,6,21,0.0,0.486,105.26,1.2021,1.2021,1.2382,1.1781
2049,12,6,22,0.0,0.4121,102.59,1.1864,1.1864,1.222,1.1627
2049,12,6,23,0.0,0.511,91.62,1.1614,1.1614,1.1962,1.1381
2049,12,7,0,0.0,0.375,99.58,1.1288,1.1288,1.1626,1.1062
2049,12,7,1,0.0,0.5922,91.93,1.0908,1.0908,1.1235,1.0689
2049,12,7,2,0.0,0.4927,87.56,1.05,1.05,1.0815,1.029
2049,12,7,3,0.0,0.5444,91.0,1.0092,1.0092,1.0395,0.9891
2049,12,7,4,0.0,0.7293,87.46,0.9712,0.9712,1.0004,0.9518
2049,12,7,5,0.0,0.6355,85.46,0.9386,0.9386,0.9668,0.9199
2049,12,7,6,0.0,0.5016,110.78,0.9136,0.9136,0.941,0.8953
2049,12,7,7,0.0352,0.4508,104.17,0.8979,0.8979,0.9248,0.8799
2049,12,7,8,0.204,0.5611,113.89,0.8925,0.8925,0.9193,0.8746
2049,12,7,9,0.2969,0.1147,100.6,0.8979,0.8979,0.9248,0.8799
2049,12,7,10,0.3656,0.5495,110.66,0.9136,0.9136,0.941,0.8953
2049,12,7,11,0.4568,0.3994,124.32,0.9386,0.9386,0.9668,0.9199
2049,12,7,12,0.4558,0.6267,122.73,0.9712,0.9712,1.0004,0.9518
2049,12,7,13,0.4629,0.6442,126.85,1.0092,1.0092,1.0395,0.9891
2049,12,7,14,0.3719,0.6199,127.78,1.05,1.05,1.0815,1.029
2049,12,7,15,0.3115,0.4729,141.69,1.0908,1.0908,1.1235,1.0689
2049,12,7,16,0.1715,0.6505,136.74,1.1288,1.1288,1.1626,1.1062
2049,12,7,17,0.1525,0.4664,153.37,1.1614,1.1614,1.1962,1.1381
2049,12,7,18,0.0,0.4361,122.69,1.1864,1.1864,1.222,1.1627
2049,12,7,19,0.0,0.5654,122.16,1.2021,1.2021,1.2382,1.1781
2049,12,7,20,0.0,0.492,105.3,1.2075,1.2075,1.2437,1.1833
2049,12,7,21,0.0,0.6471,110.23,1.2021,1.2021,1.2382,1.1781
2049,12,7,22,0.0,0.4621,103.46,1.1864,1.1864,1.222,1.1627
2049,12,7,23,0.0,0.5861,93.88,1.1614,1.1614,1.1962,1.1381
2049,12,8,0,0.0,0.7408,77.18,1.1288,1.1288,1.1626,1.1062
2049,12,8,1,0.0,0.6581,96.78,1.0908,1.0908,1.1235,1.0689
2049,12,8,2,0.0,0.5171,87.51,1.05,1.05,1.0815,1.029
2049,12,8,3,0.0,0.3401,83.66,1.0092,1.0092,1.0395,0.9891
2049,12,8,4,0.0,0.4856,94.65,0.9712,0.9712,1.0004,0.9518
2049,12,8,5,0.0,0.471,72.12,0.9386,0.9386,0.9668,0.9199
2049,12,8,6,0.0472,0.4132,86.86,0.9136,0.9136,0.941,0.8953
2049,12,8,7,0.0369,0.543,90.35,0.8979,0.8979,0.9248,0.8799
2049,12,8,8,0.1779,0.5812,114.24,0.8925,0.8925,0.9193,0.8746
2049,12,8,9,0.2762,0.4299,102.52,0.8979,0.8979,0.9248,0.8799
2049,12,8,10,0.3415,0.6318,110.99,0.9136,0.9136,0.941,0.8953
2049,12,8,11,0.3978,0.7287,140.31,0.9386,0.9386,0.9668,0.9199
2049,12,8,12,0.3244,0.5938,120.61,0.9712,0.9712,1.0004,0.9518
2049,12,8,13,0.4176,0.407,142.44,1.0092,1.0092,1.0395,0.9891
2049,12,8,14,0.3715,0.6074,132.9,1.05,1.05,1.0815,1.029
2049,12,8,15,0.212,0.4549,115.41,1.0908,1.0908,1.1235,1.0689
2049,12,8,16,0.1825,0.5006,138.44,1.1288,1.1288,1.1626,1.1062
2049,12,8,17,0.137,0.2301,132.69,1.1614,1.1614,1.1962,1.1381
2049,12,8,18,0.0,0.4915,127.49,1.1864,1.1864,1.222,1.1627
2049,12,8,19,0.0,0.402,121.88,1.2021,1.2021,1.2382,1.1781
2049,12,8,20,0.0,0.774,114.0,1.2075,1.2075,1.2437,1.1833
2049,12,8,21,0.0,0.4554,99.98,1.2021,1.2021,1.2382,1.1781
2049,12,8,22,0.0,0.6614,92.61,1.1864,1.1864,1.222,1.1627
2049,12,8,23,0.0,0.5883,98.62,1.1614,1.1614,1.1962,1.1381
2049,12,9,0,0.0,0.3841,85.27,1.1288,1.1288,1.1626,1.1062
2049,12,9,1,0.0,0.5601,97.05,1.0908,1.0908,1.1235,1.0689
2049,12,9,2,0.0,0.6222,81.77,1.05,1.05,1.0815,1.029
2049,12,9,3,0.0,0.712,74.03,1.0092,1.0092,1.0395,0.9891
2049,12,9,4,0.0,0.3694,89.78,0.9712,0.9712,1.0004,0.9518
2049,12,9,5,0.0,0.617,85.64,0.9386,0.9386,0.9668,0.9199
2049,12,9,6,0.0019,0.4821,87.48,0.9136,0.9136,0.941,0.8953
2049,12,9,7,0.0752,0.5537,89.92,0.8979,0.8979,0.9248,0.8799
2049,12,9,8,0.1647,0.7912,108.93,0.8925,0.8925,0.9193,0.8746
2049,12,9,9,0.3225,0.4328,120.59,0.8979,0.8979,0.9248,0.8799
2049,12,9,10,0.3108,0.5902,120.21,0.9136,0.9136,0.941,0.8953
2049,12,9,11,0.3604,0.4562,115.33,0.9386,0.9386,0.9668,0.9199
2049,12,9,12,0.3688,0.3928,122.24,0.9712,0.9712,1.0004,0.9518
2049,12,9,13,0.3324,0.6087,134.75,1.0092,1.0092,1.0395,0.9891
2049,12,9,14,0.3204,0.4273,140.91,1.05,1.05,1.0815,1.029
2049,12,9,15,0.3184,0.5926,127.85,1.0908,1.0908,1.1235,1.0689
2049,12,9,16,0.2099,0.4574,147.84,1.1288,1.1288,1.1626,1.1062
2049,12,9,17,0.1214,0.3963,143.22,1.1614,1.1614,1.1962,1.1381
2049,12,9,18,0.0,0.5152,130.87,1.1864,1.1864,1.222,1.1627
2049,12,9,19,0.0,0.4908,111.43,1.2021,1.2021,1.2382,1.1781
2049,12,9,20,0.0,0.636,115.43,1.2075,1.2075,1.2437,1.1833
2049,12,9,21,0.0,0.6696,117.17,1.2021,1.2021,1.2382,1.1781
2049,12,9,22,0.0,0.5518,108.65,1.1864,1.1864,1.222,1.1627
2049,12,9,23,0.0,0.6098,103.04,1.1614,1.1614,1.1962,1.1381
